input,label
can you shoot a gun without a license,False
does stefan turn his humanity back on in season 6,True
do they make a $10 000 bill,False
did slovakia qualify for world cup play offs,False
is this the last season of gsme of thrones,False
is bowling for soup a one hit wonder,False
jumanji welcome to the jungle is it a sequel,True
can you take a skunk's stinker out,True
is there another i am number 4 movie,False
can shepherd's pie be made with beef,True
is a bill the same as an invoice,True
are there ever 53 weeks in a year,True
is a d+ a passing grade in middle school,True
do you have to break in a new car engine,True
is new york considered a new england state,False
are there instrument made of wood or metal,True
has big ben got a crack in it,True
does derek die in grey's anatomy season 6,True
is the us marines part of the navy,True
can the basic structure of the constitution be amended,False
is rice powder and rice flour the same,True
does travis die in it comes at night,True
can i use my myki card in sydney,False
could any dye available in the microbiology lab be used in place of nigrosin for negative staining,False
is it illegal to go on the black market,True
does total internal reflection occur at the critical angle,False
can all states fly their flag at the same height as the us flag,True
are senate members required to live in the state,True
is there a sequel to saturday night fever,True
is there another film after the last jedi,True
do you have to swear on the bible to be president,False
was the book of enoch in the septuagint,False
does dexter get caught in season 1 episode 6,False
does the trump hotel in vegas have a casino,False
does george pass his test the second time,True
can a commercial jet break the sound barrier,True
do inmates on death row get a last meal,True
do puerto rican citizens vote in presidential elections,False
do i have to work on a zero hour contract,False
is john wayne airport same as santa ana,True
is a mongoose the same as a meerkat,False
do you have to be born in the usa to become president,False
is present continuous the same as present progressive,True
does the us still produce 2 dollar bills,True
can a sub come back in in soccer,False
is carbon and oxygen a polar covalent bond,True
will there be another season of you me her,True
is there a difference between surgery and operation,False
did harry osborn know his father was the green goblin,True
can a 19 year old drink with parents in texas,True
was columbia the first space shuttle to fly into space,False
is st martin and st maarten the same island,True
did frank sinatra sing new york state of mind,False
is buck taylor in the tv series yellowstone,True
is there an age limit for being president,True
did ernie and bert sleep in the same bed,False
is there a rainy season in south carolina,False
are working days the same as business days,True
has a female ever won a nascar race,True
can you get a £100 pound note,True
did harry potter die in deathly hallows part 2,False
is the uss nathan james a real ship,False
is the movie national treasure based on a book,True
does antifreeze lower the boiling point of water,False
is the tv show supernatural based on a book,False
is peter forsberg in the hall of fame,True
is australian and american sign language the same,False
do shrimp walk on the bottom of the ocean,False
is the red river a tributary of the mississippi,False
is a high court enforcement officer a bailiff,False
is the art institute of atlanta a college,True
was the first spiderman movie made by marvel,False
do you have the right to refuse to show id,True
do you have to leave a return address,False
the un general assembly includes representatives from all member nations,True
is there a military base in greenville sc,False
did the spartans fight in the trojan war,True
is bank of nova scotia same as scotiabank,True
did captain america come out before iron man,False
is give a boy a gun a true story,False
is paraffin oil and mineral oil the same thing,True
is days of our lives the longest running show,False
can you die from jumping in cold water,True
was the movie remember the titans a true story,True
do banks in the us have swift codes,True
is table rock lake a man made lake,True
was there a group called the five heartbeats,False
is there a field marshal in the british army,True
is the movie rampage based on a video game,True
does how i met your mother ever show ted's wife,True
is there an airport in las cruces new mexico,True
is mountain time the same as central time,False
is the pink dog in blues clues a boy,False
does alex karev die when he gets shot,False
has iceland ever made it to the world cup,True
good boy or good girl morality is found in the conventional level of morality,True
does faramir die in the return of the king,True
is it illegal to flash your headlights to warn of police in georgia,False
can you have a gun in south africa,True
can the texas flag fly equal to the us flag,False
is there going to be another season of star vs the forces of evil,True
do cows need to have babies to produce milk,True
is there such thing as a birth flower,True
is unc chapel hill a liberal arts school,False
are there going to be any more maze runner movies,False
do you win with two numbers on euromillions,True
is scotland considered part of the united kingdom,True
did el salvador make it to the world cup,True
the first amendment to the constitution protects citizens against cruel and unusual punishment,False
has a solar flare ever knocked out power,True
are all mass air flow sensors the same,False
is la fitness the same as 24 hr fitness,False
is a lightning bug and a firefly the same,True
has there ever been a par 5 hole in one,True
is there a sequel to the city of ember,True
did they wear tie dye in the 70s,True
did double deckers used to have raisins in,True
is blair waldorf really pregnant in season 5,True
is the blacklist over for the season 2018,True
can you still use a $2 bill,True
is there an age limit on being president,True
did the captain go down with the ship titanic,True
do second generation antihistamines cross the blood brain barrier,True
is al(oh)3 a strong base,False
is the movie spirit stallion of the cimarron based on a true story,False
does phoebe buffay really have a twin sister,False
is there any such thing as a mini pig,True
can the queen in chess move like a horse,False
do supreme court justices have a security detail,True
is the conversion of pyruvate to acetyl coa reversible,False
are the 12 apostles the same as the 12 disciples,True
can you go inside the ball at epcot,True
is the queen of england head of the anglican church,True
in the office do pam and jim get married,True
are there any mines left in the sea,True
will the world cup ever be in the united states,True
is nos for cars the same as laughing gas,False
do goals scored in penalty shootouts count towards the golden boot,False
did mark wahlberg do his own singing in the movie rockstar,True
is tropic thunder based on a true story,False
is it illegal to desecrate the us flag,False
did eminem win an oscar for 8 mile,True
does water boil at different temperatures at different altitudes,True
is the book of ezra in the bible,True
is the venetian on the las vegas strip,True
are ant man and giant man the same,True
did light balance win america's got talent,False
is your pupil a hole in your eye,True
is 4 cycle the same as 4 stroke,True
is the movie whale rider based on a true story,False
are the yangtze and yellow river the same,False
a dangerous method is it a true story,True
can a baby live outside the womb at 28 weeks,True
does the red lady die in game of thrones,False
is this the last season for law and order svu,False
does a phd give you a dr title,True
is the xbox one newer than the xbox 360,True
is there going to be a punisher season 2,True
is the focal length of a convex lens negative,False
does hammersmith and city line stop at paddington,True
is the arctic wolf on the endangered species list,False
are planes allowed to fly over washington dc,True
is there chocolate in red velvet cake mix,True
is the supraspinatus tendon part of the rotator cuff,True
is glucose syrup the same as high fructose corn syrup,False
is oil based paint the same as acrylic,False
the abbasid dynasty comes to power after the umayyad army is defeated at the battle of the zab,True
do you need a license to carry a concealed weapon in missouri,False
is it legal to score off a corner kick,True
is the bank transit number the same as the branch number,True
are you required by law to register for selective service,True
is there a difference in 2 stroke oil,True
does big ben have a clock on all four sides,True
does kiss him not me have a second season,False
do all nfl teams have the same salary cap,True
did abba make the songs for mamma mia,True
is emirates airlines part of the star alliance,False
is the movie blind faith based on a true story,True
can a catcher block the plate in mlb,True
is it against the law to not have auto insurance,True
has a goalkeeper ever won the ballon d'or,True
is the book tears of a tiger a true story,False
is 287 in new jersey a toll road,True
is the us a part of the eu,False
is a star is a born a remake,True
are the four tops in the rock and roll hall of fame,True
was the movie double jeopardy based on a true story,False
is albania a member of the european union,False
is cornea the white part of the eye,False
is edmund ever going to be king of narnia,True
copper carbonate on heating gives a black residue of copper oxide,True
does a sikh have to wear a turban,True
is there a second movie of i am number 4,False
has the hosting country won the world cup,True
is a community interest company a social enterprise,True
is the 5000 dollar bill still in circulation,False
is there an age limit for bb guns,False
is there going to be a iron fist season 2,True
does pete campbell find out he has a son,True
did eddie the eagle enter the 1992 olympics,False
is auckland the largest city in new zealand,True
does the concept of a contact force apply to both a macroscopic scale and an atomic scale,False
hollywood remained the one voice of protest during the red scare,False
is lex luthor a good guy in smallville,False
is the greatest showman based in a true story,True
did charlie sheen really pitch in major league,True
are you a doctor if you have a jd,True
did the british create the caste system in india,False
in india woman once burned at husband's pyre,True
is the atomic number equal to the number of protons,True
was will and grace season 8 episode 1 live,True
is bolognese sauce the same as meat sauce,False
is salt lake city the capital of utah,True
is paraffin lamp oil the same as kerosene,True
do cate and ryan get married in life unexpected,True
does sirius radio still have the playboy channel,False
is bermuda off the coast of south carolina,True
was stand by me based on a true story,False
is there a sequel to the book lonesome dove,True
can you use castling to get out of check,False
is vegetable oil and castor oil the same,False
can you wear jeans to a smart casual restaurant,True
have america ever been in the world cup,True
is president george bush turnpike a toll road,True
do the cubs and white sox share a stadium,False
do signing bonuses count against the cap nhl,False
was most of the civil war fought on confederate soil,True
is the tale of peter rabbit a fable,True
is the vampire diaries related to the originals,True
is easter sunday a part of holy week,False
is the united states in world cup this year,False
is there a remake of the lion king,True
is indiana the only state that doesn't sell alcohol on sundays,False
who did john wayne play in the alamo,True
has anyone ever won a million dollars on jeopardy,True
is lewis wilbur's dad in meet the robinsons,True
is black vinegar the same as balsamic vinegar,False
is cam belt and timing chain the same,True
is an end of terraced house semi detached,True
is there a season 8 of parks and recreation,False
is the houston rodeo the largest in the world,True
can you find a pearl in a mussel,True
is the electoral college only for presidential elections,True
is it legal to have a gun in your house,True
has it ever snowed in the middle east,True
is lamont off of sanford and son still alive,True
is the femur part of the pelvic girdle,False
did play misty for me win any awards,False
is a tendon the same as a muscle,False
do cows die when you tip them over,False
can a woman have twins from two different fathers,True
can you drink on sunday in north carolina,True
is the good fight related to the good wife,True
is divergent the first book in the series,True
are programming languages a subset of computer languages,False
has anyone been to the bottom of the mariana trench,True
is the show patrick melrose based on a true story,True
is ny penn station the same as grand central,False
are the smoky mountains and the appalachian mountains the same,False
can the word they be used as a singular pronoun,True
does damon die from the werewolf bite in season 2,False
are blue ridge and smoky mountains the same,True
have the toronto maple leafs ever won the stanley cup,True
was the man in the iron mask filmed at versailles,False
are leatherman multi tools made in the usa,True
is salmon fishing in yemen based on a true story,False
south carolina one of the original 13 colonies,True
does nj have a stand your ground law,False
do whole life insurance premiums increase with age,False
did a woman run for president in 2008,True
is there offsides on a goal kick in soccer,False
can you only get creme eggs at easter,False
is first blood based on a true story,False
do you have more gas at higher altitudes,True
is santa clarita part of los angeles county,True
is narcan used for anything other than overdose,True
is the treaty of peace and friendship still valid,True
is rainbow six siege a two player game,True
do you have to carry your draft card,False
is there a movie for a series of unfortunate events,True
can you convince yourself you have a disease,True
has the uk been hit by a hurricane,True
are right handed batters better against left handed pitchers,True
could bacteria that do not contain cell walls be stained using gram stain,False
is there a lift at angel tube station,False
is the greatest royal rumble ever on wwe network,True
can i buy beer in pennsylvania on sunday,True
do texas death row inmates get a last meal,False
can you carry a gun in virginia without a permit,True
has tunisia been in the world cup before,True
are all animations on the world wide web flash animations,False
can rna exist in a variety of secondary structures,True
is windows defender an antivirus in windows 7,False
is la jolla in the city of san diego,True
does jack die in pillars of the earth,False
is there a border between germany and switzerland,True
are medicare and social security 100 funded by fica,True
is ice age the meltdown the 2nd movie,True
is argentina the largest country in south america,False
is management liability the same as directors and officers insurance,False
do 3 way light bulbs work in any lamp,True
is a 6 year old considered a toddler,False
is the denouement the same as the resolution,True
where does the mahoning river start and finish,False
do all stars spend the same amount of time on the main sequence,False
is the boy scouts of america a nonprofit organization,True
does f a cup winner qualify for champions league,True
is cape may nj further south than washington dc,False
is it illegal to not pay for a service,True
do squid have suction cups on their tentacles,True
is andrea still alive in the walking dead comic,False
was the movie backcountry based on a true story,True
is there a movie based on the book the alchemist,True
is yonge street the longest street in the world,False
does hermione die in the winter's tale,True
a positron is the antiparticle of the electron,True
do all right triangles have the same angles,False
new york city and manhattan the same thing,False
has the host country ever won world cup,True
can 17 year olds be tried as adults,True
is california the 8th largest economy in the world,False
is season 2 of seven deadly sins out,True
is it possible for a woman to have twins with different fathers,True
is the movie my one and only based on a true story,True
can you see the french coast from england,True
does macbook air have a mini display port,True
is pure country based on george strait's life,False
is conduct a valid way of accepting an offer,True
is season 13 the last season of face off,True
is there jack in the box on the east coast,True
is there such a thing as a citizens arrest,True
is there such thing as post vacation depression,True
does the ex wife die in taken 2,False
is queens a part of new york city,True
is little red riding hood a disney character,True
has any baseball player ever died on the field,False
can you boil water hotter than 212 degrees,True
can you drink in your car in texas,False
is there border control between sweden and norway,False
are hazard ratio and relative risk the same,False
can twins be born from two different fathers,True
is there a new jungle book movie coming out,True
is india a member of the commonwealth of nations,True
has university of virginia ever won the ncaa tournament,False
does it really take more calories to digest celery,False
are the eagles and cowboys in the same division,True
will there be how i met your mother season 10,False
are there any military bases in san francisco,False
does the uk have a pledge of allegiance,True
was fox news on the air in 1998,True
is pirates of the caribbean on stranger tides a prequel,False
can you own an automatic weapon in texas,True
does the waboba moon ball bounce on water,True
can the heart be on the right side of the body,True
can you ice the puck on a penalty kill,True
do they still make games for psp vita,True
is there always a jury in the central criminal court,True
do cristina and burke get back together after the wedding,False
is harry styles sign of the time a remake,False
is there a book of jonah in the bible,True
is sam's club and costco the same company,False
is the movie mudbound based on a book,True
is the labyrinth movie based on a book,False
is the new god of war ps4 exclusive,True
is wind waker a sequel to ocarina of time,True
can a state law overrule a federal law,False
will there be another season of the paradise,False
is there a movie called what the health,True
do you get a point in overtime nhl,True
do u have a bone in your nose,True
can you cross a zebra with a donkey,True
is new york presbyterian a non profit hospital,True
do josh and donna date on west wing,True
has india ever played in fifa world cup,False
the amazon rainforest is the largest rainforest in the world,True
has there ever been a nfl team with no wins,True
is a pro soccer field bigger than a football field,True
is david tennant in jessica jones series 2,True
are cell membrane and plasma membrane the same,True
can you have a president and a monarch,True
can you buy alcohol on sunday in kansas,True
does the army fall under the department of defense,True
are there any world war 1 survivors left,False
is there a freedom of speech in canada,True
does a tie count as half a win in nfl,True
has there ever been a deaf mlb player,True
are vons and ralphs owned by the same company,False
was the raid at harpers ferry a success explain,False
is there going to be a flash season 4,True
is a raven part of the crow family,True
is war of the world a horror movie,False
is an oz the same as a fluid oz,False
do red and blue led grow lights work,True
did the titanic britannic and olympic all sank,False
is the mayor of houston texas a democrat,True
is brussels zuid the same as brussels midi,True
is there a country between france and spain,True
is celery salt the same as regular salt,False
is it safe to sleep with kerosene heater,False
does a butterfinger candy bar have peanut butter in it,True
does a notary have to be a lawyer,False
can too much beta carotene turn you orange,True
is there a such thing as blue corn,True
was blood in blood out a true story,False
will mail be delivered on monday memorial day,False
is an atomic bomb and a nuclear bomb the same,True
is there a sequel to dazed and confused,False
is all of hawaii part of the united states,True
can an attorney practice law in any state,False
was the movie salt filmed in albany ny,True
has england qualified for the world cup 2018,True
are you (mg fe2+)2(mg fe2+)5si8o22(oh)2,False
is the cross product of two normalized vectors normalized,True
is the national curriculum the same in england and wales,True
have the detroit tigers won a world series,True
is a renewable resource used for the generation of electricity answers.com,True
is one day at a time recorded live,True
is the diameter of a circle a chord,True
is the us virgin island part of the united states,True
can you legally own a firearm in the uk,True
is there an english version of the quran,True
is there such thing as £100 note,False
is activated carbon the same as activated charcoal,True
does adele have a baby grey's anatomy,True
do all gases have a subscript of 2,False
does skyrim special edition have all the dlcs,True
was mary from little house on the prairie blind in real life,True
was pretty in pink written for the movie,False
do they die in war of the roses,True
is bridges of madison county a true story,False
are there any twins in the bates family,False
does law and order still make new episodes,False
is the chesapeake bay bridge a toll road,True
are pitchers allowed to bat in the american league,True
does the salvation army have a religious affiliation,True
is m butterfly the same as madame butterfly,False
is a border collie a large breed dog,False
did judy garland sing somewhere over the rainbow,True
did anyone survive in the movie the perfect storm,False
can a black bear and brown bear mate,True
is there a sequel to the guardians of the galaxy,True
is there a j in the italian alphabet,False
is lego city undercover based on san francisco,False
do pelicans feed their young with their own blood,False
is the book of deuteronomy in the old testament,True
is there a smoking area in bodrum airport,True
is cookies and cream the same as oreo,False
is there an airport in hua hin thailand,True
is american and canadian sign language the same,True
can you buy alcohol in sc on sunday,False
did rickon stark die in game of thrones,True
is there a season 5 of big time rush,False
is terminal services the same as remote desktop,True
is eid ul fitr a national holiday in india,True
will there be a new friday the 13th,True
is peggy jean the little red haired girl,False
is the movie a simple favor based off a book,True
is a cam belt the same as a timing belt,True
is the public works administration still around today,False
is the normal force equal to the force of gravity,True
is mr brooks based on a true story,False
does the quality of air and water affect the rusting process,True
does disney world change the haunted mansion for christmas,True
do april and andy get together parks and recreation,True
are the mortal instruments and infernal devices connected,True
does the r train go to rockefeller center,False
is there an airport in myrtle beach south carolina,True
is a cello and a bass the same thing,False
is there any mlb team that hasn't won the world series,True
is it illegal to use a fake address,True
can you use white spirit as a paint thinner,True
can a haiku have more than 3 lines,True
did dragon ball come before dragon ball z,True
is meryl in mama mia here we go again,True
did the republic of ireland qualify for the 2018 world cup,False
are there any steel mills left in the us,True
did the movie philadelphia win any academy awards,True
is this little light of mine a christian song,True
is the mastoid part of the middle ear,True
do you get to keep the zonk prizes on let's make a deal,True
is an embolism the same as an aneurysm,False
can the president terminate a treaty without senate approval,True
can you jump off the golden gate bridge and live,True
is the capital of assam dispur to guwahati,True
is clam juice the same as clam sauce,False
does the argentina national anthem have any words,True
is there a book 14 in the series of unfortunate events,False
does the us president have to be a natural born citizen,True
is rocky horror picture show a broadway musical,True
is there men's ice hockey in the olympics,True
has there ever been a hurricane in scotland,True
can birds fly if their wings are clipped,True
was one of the russo brothers in winter soldier,True
does a heater core have anything to do with the ac,False
does nc have an open carry gun law,True
do i have to use arc fault breakers,True
has anyone ever hit for the cycle twice in one season,True
is there going to be another season of total drama,False
is grown ish a spin off of blackish,True
is a basset hound considered a small dog,False
does the queen of england wear a crown,True
does usa have a world cup team 2018,False
can the un general assembly override the security council,True
can you breed a zebra and a horse,True
are any of the galapagos islands inhabited by humans,True
are emily and katie from skins really twins,True
was green acres a spin off of petticoat junction,True
has star vs the forces of evil ended,False
was the movie arrival based on a book,False
is there a penalty shoot out in the world cup final,True
do you have to take the bar exam in wisconsin,False
is the half blood prince in 2 parts,False
can you serve in the army with flat feet,True
is it possible to have twins of different fathers,True
is there anything higher than a platinum album,True
is brazil the only country in south america that speaks portuguese,True
was a ground rule double ever a home run,True
is freddy my love in grease the movie,False
can you get pregnant at 59 years old,True
was atomic blonde based on a true story,False
is shaun cassidy a producer on new amsterdam,True
can african dwarf frogs survive out of water,True
will there be a season three of doctor doctor,True
does a walk count as a plate appearance,True
can someone have one blue eye one brown eye,True
was rabbit from winnie the pooh a real rabbit,False
does the united states have a official language,False
do you have to have a permit to open carry in oklahoma,True
is there a way to remove a justice from the supreme court,True
is a mass air flow sensor the same as a map sensor,False
can i carry a gun in texas without a license,False
has loyola-chicago ever won the ncaa,True
is pam from the office really pregnant season 8,True
is season 7 the end of new girl,True
is a d still passing in middle school,True
does blair in gossip girl have a baby,True
what book of the old testament is considered to have the greatest poetry,True
is it possible to drive from panama to colombia,False
is lucky for life a multi state game,True
are quick trip and kwik trip the same,False
is sticky rice the same as sweet rice,True
does a pawn become a queen in chess,True
total expenditure in the us is equal to consumption expenditure plus investment,True
is brian the only who can hear stewie,False
is charming from sons of anarchy a real place,False
do odd interstate routes run primarily north and south,True
is john smith still alive in pocahontas 2,True
is a travel document the same as a passport,False
is the movie last house on the left a true story,False
is the lion guard related to lion king,True
can a drug be an agonist and antagonist,True
are dr jekyll and mr hyde the same person,True
is orange is the new black a book,True
was there a draft during world war ii,True
are there any new events in the 2018 winter olympics,True
are the mets and the yankees in the same league,False
is maniac on netflix based on a book,False
did three billboards outside ebbing missouri win any academy awards,True
is miranda filmed in front of a live audience,True
is a naturalized citizen the same as a us citizen,True
can i buy alcohol in south carolina on sunday,False
do cathode rays originate from the negative electrode,True
do glow plugs stay on all the time,False
is there any chi chi's still open,False
is a navy bean the same as great northern,False
does every wounded soldier get a purple heart,True
is mount fuji the highest volcano in japan,True
was cheryl blossom in the original archie comics,True
is a dewberry the same as a blackberry,False
is a peace bond a conviction in canada,False
can a copyright be renewed once it expires,True
did the yankees win the 2001 world series,False
where there two trees in the garden of eden,True
is a teratoma the same as a dermoid cyst,True
is there such a thing as double jeopardy,True
can the pitcher be on the mound during a hidden ball trick,True
is it illegal to dumpster dive in the uk,True
has drew brees ever won a super bowl,True
is blackhawk and central city the same place,False
has croatia ever been to world cup finals,True
is the tomb raider movie based on the game,True
is life is strange based on a book,False
is air china and china southern airlines the same,False
is there a season 2 of wits academy,False
can you die from doing the cinnamon challenge,True
was the movie terminal based on a true story,True
was the sears tower ever the tallest building in the world,True
are you allowed to own guns in england,True
are you allowed to drink on the street in edinburgh,True
does augustus die in the fault in our stars book,True
can there be a hurricane in the pacific ocean,True
did u2 really play on a roof in la,True
will there be a ripper street season 6,False
is roo from winnie the pooh a boy,True
is we didn't start the fire about the cold war,False
is there a disorder for eating your own skin,True
was the movie the wizard of oz always in color,True
is 2018 the last year of warped tour,True
can a set be an element of another set,True
have the clippers ever been to the finals,False
does a quite place have subtitles for the sign language,True
is there a bart station in san jose,False
is it legal to wear boxers in public,True
does a blue whale have a back bone,True
does jammu and kashmir have a separate flag,True
if a polygon has equal sides does it have equal angles,True
can two double bonds be next to each other,True
does windows have a built in registry cleaner,False
does whole life insurance expire at a certain age,False
can cars run on anything other than gas,True
are you a carnivore if you eat insects,True
are any shows still filmed in front of a live studio audience,True
are red pandas part of the raccoon family,False
does away goal count in championship play offs,False
do u need a licence for airsoft guns,False
is area code 650 a toll free number,False
is michael jordan sole owner of the hornets,False
is south korea the same as republic of korea,True
do they have lights on center court at wimbledon,True
is there a sequel to the amazing spider man,True
can the king move 2 spaces in chess,True
does a parallelogram have to have equal sides,True
can you buy cadbury creme eggs all year,False
can you buy wine on sunday in pennsylvania,True
is 10 cloverfield lane a prequel to cloverfield,False
is english and spanish sign language the same,False
is pyruvate converted to acetyl coa in the mitochondrial matrix,True
is there a military base in colorado springs,True
death in paradise do camille and humphrey get together,False
does the electron (or any other object) behave like a particle or like a wave,True
was the incredible hulk part of the mcu,True
can you smoke cigarettes in the air force,False
is canadian english the same as british english,False
was godsmack an alice in chains cover band,False
is land rover and jaguar the same company,True
did johnny depp play in 21 jump street,True
is the big brother house a real house,True
is mountain lion and cougar the same cat,True
is everyone with a phd called a doctor,True
do ross and rachel stay together at the end,True
is there a small statue of liberty in paris,True
is apple the same as the beatles apple,False
will there be a second season of second wives club,False
have the stolen ruby red slippers been found,False
can you have a wolf as a pet,True
is costa rica a part of the united states of america,False
can you get visa on arrival in ghana,True
is the head of the epa a cabinet position,True
does henry die in i am number four movie,True
is boarding pass and e ticket the same,False
is it legal in japan to marry your cousin,True
is there a fairmont hotel in new orleans,False
does it hurt chickens to clip their beaks,True
was south carolina the first state to secede from the union,True
is the one and only ivan a movie,True
was there a draft during the vietnam war,True
is the mouth part of the gi tract,True
is there a new jurassic park film out,True
is tokyo skytree is the tallest tower in the world,True
can you get a heart attack from laughing,True
is armani exchange the same as giorgio armani,True
was the battle of the somme in ww1,True
are there two versions of leon the professional,True
does a vein go from ring finger to heart,False
do calcium channel blockers cause shortness of breath,True
is a mimosa the same as bucks fizz,False
do male and female puffins look the same,True
is a petition the same as a lawsuit,False
does the united states belong to the european union,False
is tedy bruschi in the hall of fame,True
is the alternation of generations unique to plants,False
will there be a series 3 of daredevil,True
is australia the biggest continent in the world,False
was the us in the last world cup,True
are there more metallic elements than non metallic elements,True
is there a difference between colonialism and imperialism,True
is new jersey the only state with jug handles,True
does hockey go to a shootout in the playoffs,False
is there going to be a season 2 of ackley bridge,True
is send in the clowns from a musical,True
do the dogs die in where the red fern grows 2,True
is the man in the yellow hat named ted,False
did catherine zeta jones won an oscar for chicago,True
is ulster bank part of royal bank of scotland,True
if you pull a nail out does it grow back,True
has a hydrogen bomb ever been used in war,False
is thai basil the same as sweet basil,False
did the creator of apple go to college,True
are the marines a branch of the army,False
is the liver part of the digestive canal,False
does the scottish cup go to extra time,True
is death note netflix based on the anime,True
is fannie mae part of the federal government,False
have the lions ever made it to a superbowl,False
are all mlb playoff games best of 7,False
are toad and captain toad the same person,True
how long has the great pyramid of giza been around,False
are the great lakes connected to each other,True
is nutritional yeast the same as nutritional yeast seasoning,True
is an orca whale part of the dolphin family,True
can you cross a lion and a tiger,True
in sq3r the 3 r's are in order review read recite,False
is german shepherd and alsatian the same breed,True
did the blue jays ever win a world series,True
can the queen move like the horse in chess,False
is the bridge on the river kwai still there,True
do they still make yu gi oh cards,True
is there a waterfall in the mississippi river,False
is seattle's best coffee made by starbucks,True
is the grand canyon the biggest canyon in the world,False
what day is the first day of the week,False
does a cheetah keep its mate for life,False
does a double barrel shotgun shoot two bullets at once,False
do they have a baby in king of queens,True
is it illegal to let someone use your address for school,True
are lobster and shrimp in the same family,True
does juice get killed in sons of anarchy,True
is the st louis arch a national monument,True
does switzerland train every citizen to use a gun,False
is the national museum of african american history open,True
are the bahamas considered part of north america,True
is angular velocity the same as angular frequency,False
the helmand province of afghanistan is famous for cultivation,True
is huntington's chorea the same as huntington's disease,True
can u turn right on red in georgia,True
has there ever been a pitcher who could pitch with both hands,True
has anyone ever walked from new york to california,True
are sam club and walmart owned by the same company,True
is holby city and casualty the same thing,False
did raheem sterling go to rainhill high school,True
is there a way to find prime numbers,True
will there be a season 6 of married to medicine,True
did vivien leigh won an oscar for streetcar named desire,True
the electronic media in the united states are primarily owned and operated by the federal government,False
is baby daddy coming out with season 7,False
can i carry a pistol in new hampshire,True
are they going to make another john carter movie,False
is a subchapter s corporation the same as an s corporation,True
is there a denmark in the united states,True
does hilary duff sing in raise your voice,True
are there any flights from india to pakistan,True
does the guy die in me before you,True
can i carry a gun in new mexico,True
did lord of the rings return of the king win eleven oscars,True
does non dairy creamer need to be refrigerated,False
is the first round of nhl playoffs best of 5,False
has the washington capitals ever made it to the stanley cup,True
is the american heart association a nonprofit organization,True
do you have to be a member of the bar to practice law,True
is st john the divine a catholic church,False
is there any land at the south pole,True
can you wear a ring on your pinky,True
can a supreme court decision be challenged in india,True
can i carry a gun in tennessee without a permit,True
is cd/m2 the same as nits,True
is blue of blue's clues a girl,True
is a donkey and a mule the same thing,False
did ed sheeran write love yourself for justin,False
does texas still have the right to secede,False
is the red cross only in the united states,False
did the f-14 fly in vietnam,True
cool runnings based off of a true story,True
is after effects part of adobe creative suite,True
does the us army use the metric system,True
does the state of washington have the death penalty,True
why is my country tis of thee the same as god save the queen,True
has a hurricane ever hit the california coast,True
is the word ain't in the webster dictionary,True
is it illegal to eat dog in hong kong,True
is 8th grade the same as year 8,False
does the first amendment say separation of church and state,False
the longest word in the english language is pneumonoultramicroscopicsilicovolcanoconiosis,True
does john die in the movie dear john,False
is there a campaign in rainbow six siege,False
does a cell phone work on a plane,True
is north america and latin america the same,False
is there a film of catcher in the rye,False
was the berlin wall part of the iron curtain,True
is there a playoff in the british open,False
is povidone iodine the same as iodine tincture,False
is there a visa on arrival in sri lanka,True
is thousand island dressing the same as french dressing,False
can you drink in texas with your parents,True
does north korea have a seat at the un,True
the target hr zone is the range between 60 - 80 of an individual's maximum hr,False
is bring me to life a christian song,False
was there ever a bill larger than 100,True
did the renaissance in europe lead to flourishing of humanism and individualism,True
are lymph nodes part of the endocrine system,False
are there grizzly bears in the sawtooth mountains,False
is the central bank the same as the federal reserve,True
is there a prize for love island australia,True
can you buy beer in grocery stores in new jersey,False
is joint tenancy the same as right of survivorship,True
is it possible to go to the bottom of marianas trench,True
is there a military base in south dakota,True
is it illegal to not turn up to work,False
does eowyn die in return of the king,False
in the vampire diaries do damon and elena ever get together,True
mississippi was the first state to secede from the union,False
is there such a thing as a 10000 bill,True
did hayden panettiere actually skate in ice princess,True
will there be a season 10 of 24,False
is there extra time in fa cup semi final,True
is there going to be a series 4 of 800 words,True
does michael jackson sing on rockwell's somebody's watching me,True
will there be a presidential election in 2020,True
did the robinsons make it back to earth,False
did willow smith play in i am legend,True
can you ship wine from california to kentucky,False
is a statement the same as a sentence,False
when driving on a national road is it permitted to drive on the hard shoulder,True
can i fire blanks in a real gun,True
can i have a cardinal as a pet,False
is royalty free the same as copyright free,False
is porterhouse steak same as t-bone,False
has cricket ever been in the commonwealth games,True
is there going to be another season of iron fist,True
is it possible to remember being 1 years old,True
in a countercurrent exchange system the fluids in two tubes flow in opposite directions,True
is bank of america owned by the government,False
can you use dexron vi instead dexron iii,True
is frozen custard the same as soft serve ice cream,False
are they making another 28 days later movie,True
is sara dead in prison break season 3,True
were the army used in the miners strike,True
is hawaii five-0 filmed in hawaii,True
can you breed a bison with a cow,True
did he get the michelin star in burnt,True
are all the members of acdc still alive,False
can i have two foreign keys in one table,True
can you use tin foil to blind bake,True
st vincent and the grenadines ambassador to the united states,True
is a patent foramen ovale an atrial septal defect,True
will xbox one x play original xbox games,True
are you an american citizen if you are born here,True
was d day the largest invasion in history,False
is atomic number equal to number of electrons,True
was day of the jackal a true story,False
does the a train go to howard beach,False
is a warrant officer a commissioned officer in the army,False
has anyone ever won the moment of truth,True
is maid of honour the same as chief bridesmaid,True
did robert langdon die in the lost symbol,False
